"","NameBankID","EOLID","NameFound","NameConfirmed","Titles"
"738","","5178468","Opuntia vaginata","Opuntia vaginata Engelm.",NA
"745","3879192","589917","Opuntia congesta","Opuntia congesta",NA
"746","3879194","398887","Opuntia neoarbuscula","Opuntia neoarbuscula",NA
"749","2646170","463764","Opuntia echinocarpa","Opuntia echinocarpa",NA
"750","2769957","11255599","Opuntia parryi","Opuntia parryi",NA
"768","","5178278","Opuntia recondita","Opuntia recondita Griffiths",NA
"782","9118748","5177682","Opuntia clavellina","Opuntia clavellina Engelm. ex J.M. Coult.",NA
"786","448714","2876500","Opuutia versicolor","Opuntia versicolor Engelm. ex Coult.",NA
"798","3876647","482194","Opuntia viridiflora","Opuntia viridiflora",NA
"807","","5177599","Opuntia bernardina","Opuntia bernardina Engelm. ex Parish",NA
"809","3879193","594165","Opuntia deserta","Opuntia deserta",NA
"818","657350","38008","Cereus","Cereus",NA
"838","3482404","5753801","Erythea","Erythea",NA
"842","611804","1273849","Cereus imbricatus","Cereus imbricatus Haw.",NA
"845","9119305","5177738","Opuntia decipiens","Opuntia decipiens DC.",NA
"846","","5177821","Opuntia exuviata","Opuntia exuviata DC.",NA
"875","3475035","5178463","Opuntia undulata","Opuntia undulata",NA
"881","5970066","6043192","Opimtia pallida","Pottia pallida",NA
"900","474879","2876505","Opuniia spinosior","Opuntia spinosior (Engelm.) Toumey",NA
"915","2646187","597083","Opuntia prolifera","Opuntia prolifera",NA
"929","","5178429","Optmtia teres","Opuntia teres F. Cels ex F.A.C. Weber",NA
"981","1841987","5177844","Opuntia floccosa","Opuntia floccosa Salm-Dyck",NA
"990","618770","1273848","Opuntia maxillare","Opuntia mamillata Schott ex Engelm.",NA
"1005","","469600","Opuntia stanlyi","Opuntia stanlyi Engelm.",NA
"1012","2646251","37448","Echinocereus","Echinocereus",NA
"1017","5767820","5177976","Opuntia invicta","Opuntia invicta",NA
"1024","657599","2876518","Opuntia emoryi","Opuntia emoryi Engelm.",NA
"1027","448704","2876519","Opuntia schottii greggii","Opuntia schottii Engelm.",NA
"1045","2646188","589356","Opuntia pulchella","Opuntia pulchella",NA
"1070","4209257","3695508","Juliaca","Juliaca",NA
"1080","","5195105","Pterocactus valentinii","Pterocactus valentinii Spegazzini, 1899",NA
"1089","5786514","5177568","Opuntia articulata","Opuntia articulata",NA
"1095","9896423","539164","Opuntia plumosa nivea","Spongia plumosa Montagu, 1818",NA
"1132","9108738","5196330","Tephrocactus aoracanthus","Tephrocactus aoracanthus",NA
"1145","","5178272","Opimtia rahmeri","Opuntia rahmeri Phil. (1891)",NA
"1149","","5178422","Opuntia tarapacana","Opuntia tarapacana Phil. (1891)",NA
"1150","9033218","5184807","Pereskia glomerata","Pereskia glomerata Pfeiff.",NA
"1155","","2913255","None","None",NA
"1159","5786558","5196744","Opuntia corrugata","Opuntia corrugata",NA
"1171","2626937","13289085","Arequipa","Arequipa",NA
"1183","","10305570","Opunlia purpurea","Orania purpurea ( Kuroda & Habe, 1961)",NA
"1208","","392376","Oaxaca pubescens","Carica pubescens (A. DC.) Solms",NA
"1220","3475095","5192686","Matucana","Matucana",NA
"1223","465990","1114589","O. tracyi","Poa tracyi Vasey",NA
"1232","3474982","5178424","Opuntia taylori","Opuntia taylori",NA
"1259","5764998","5177732","Opuntia darrahiana","Opuntia darrahiana",NA
"1283","3394479","13485","Cauca","Cauca",NA
"1299","8415684","503181","Opuntia multiflora","Youngia multiflora (Thunb.) DC.",NA
"1320","2646286","72912","Cephalocereus","Cephalocereus",NA
"1321","448797","2499633","Lemaireocereus","Lemaireocereus",NA
"1349","8329780","15612395","Opuntia basiiaris","Opuntia basiliaris",NA
"1359","5767842","5178243","Opuntia puberula","Opuntia puberula",NA
"1372","","5177551","Opuntia angustata","Opuntia angustata Engelm. & J.M. Bigelow",NA
"1384","618775","1247260","Opuniia opuntia","Opuntia opuntia (L.) Karst.",NA
"1397","2646175","595947","Opuntia humifusa","Opuntia humifusa",NA
"1407","618780","11255616","Opuntia rafinesquei","Opuntia rafinesquei Engelm.",NA
"1411","2813898","482167","Opuntia vulgaris","Opuntia vulgaris",NA
"1421","","2972263","Opuntia mediterranea","Okenia mediterranea (Von Ihering, 1886)",NA
"1493","3475013","5178413","Opuntia sulphurea","Opuntia sulphurea",NA
"1501","","5178104","Opuntia microdisca","Opuntia microdisca F. A. C. Weber",NA
"1518","618739","1264576","Opuntia hallii","Opuntia ballii Rose",NA
"1520","5766367","5178527","Opuntia megarhiza","Opuntia megarhiza",NA
"1537","5766387","5178275","Opuntia rastrera","Opuntia rastrera",NA
"1562","","11255366","Opuntia camanchica","Opuntia camanchica Engelm. & J.M. Bigelow",NA
"1563","2676457","590443","Opuntia chihuahuensis","Opuntia chihuahuensis",NA
"1570","","1273906","Opuntia phaeacantha major","Opuntia phaeacantha var. major Engelm.",NA
"1572","","1246612","Opuntia rubrifolia","Opuntia rubrifolia Engelm. ex Coult.",NA
"1577","2664640","404214","Opuntia engelmannii","Opuntia engelmannii",NA
"1586","618771","1273851","Opuntia megacarpa","Opuntia megacarpa Griffiths",NA
"1593","3873758","592943","Opuntia demissa","Opuntia demissa",NA
"1614","2671013","590761","Opuntia valida","Opuntia valida",NA
"1626","","5178034","Opunlia lucens","Opuntia lucens Griffiths",NA
"1631","5767800","5177860","Opuntia fuliginosa","Opuntia fuliginosa",NA
"1641","5759379","5177870","Opuntia helleri","Opuntia helleri",NA
"1649","3474997","5177744","Opuntia delaetiana","Opuntia delaetiana",NA
"1689","","5177609","Opuntia bonaerensis","Opuntia bonaerensis Speg.",NA
"1719","5761523","5177664","Opuntia chakensis","Opuntia chakensis",NA
"1720","5786982","5178106","Opuntia mieckleyi","Opuntia mieckleyi",NA
"1721","5787006","5178183","Opuntia paraguayensis","Opuntia paraguayensis",NA
"1727","5766395","5178339","Opuntia scheeri","Opuntia scheeri",NA
"1733","2664637","593492","Opuntia cantabrigiensis","Opuntia cantabrigiensis",NA
"1735","3876026","404065","Opuntia curvospina","Opuntia curvospina",NA
"1748","","11255553","Opuntia bentonii","Opuntia bentonii Griffiths",NA
"1753","2784786","1245281","Opuntia linguiformis","Opuntia linguiformis",NA
"1768","3475040","2876534","Opuntia aciculata","Opuntia aciculata",NA
"1774","","1264300","Opuntia dulcis","Opuntia dulcis Engelm.",NA
"1778","","1246601","Opuntia flexospina","Opuntia flexospina Griffiths",NA
"1783","2769956","11255335","Opuntia lindheimeri","Opuntia lindheimeri",NA
"1789","3873761","589719","Opuntia subarmata","Opuntia subarmata",NA
"1791","618796","1264331","Opuntia tricolor","Opuntia tricolor Griffiths",NA
"1798","3876028","404063","Opuntia ellisiana","Opuntia ellisiana",NA
"1815","","5195396","Opuntia chrysacantha","Rebutia chrysacantha Backeb.",NA
"1827","3475027","5177574","Opuntia atropes","Opuntia atropes",NA
"1876","9085823","5177540","Opuntia amyclaea ficus-indica","Opuntia amyclaea Ten.",NA
"1883","5766660","5177706","Opuntia crassa","Opuntia crassa",NA
"1908","592561","11240111","Erythrina","Erythrina",NA
"1921","3474984","5178213","Opuntia pittieri","Opuntia pittieri",NA
"1923","5766397","5178379","Opuntia spinulifera","Opuntia spinulifera",NA
"1924","5952284","630851","Zamia pumila","Zamia pumila",NA
"1929","","5177643","Opuntia candelabriformis","Opuntia candelabriformis Hort. Monac. ex Pfeiff. (1837)",NA
"1944","5766348","5177668","Opuntia chavena","Opuntia chavena",NA
"1947","3475053","5178171","Opuntia pachona","Opuntia pachona",NA
"1985","5784033","5178003","Opuntia larreyi","Opuntia larreyi",NA
"1992","","5177689","Opuntia cochinera","Opuntia cochinera Griffiths",NA
"1993","","5177868","Opuntia fusicaulis","Opuntia fusicaulis Griffiths",NA
"1999","4122554","28697","Columbiana","Columbiana",NA
"2004","","11255428","Opuntia brachyarthra","Opuntia brachyarthra Engelm. & J.M. Bigelow",NA
"2025","618783","1246596","Opuntia rutila","Opuntia rutila Nutt.",NA
"2026","","11255448","Opuntia ursina","Opuntia ursina F.A.C. Weber",NA
"2028","","11255442","Opuntia hystricina","Opuntia hystricina Engelm. & J.M. Bigelow",NA
"2038","618787","1275959","Opuntia sphaerocarpa","Opuntia sphaerocarpa Engelm. & Bigelow",NA
"2072","","5177888","Opuntia glaucescens","Opuntia glaucescens Salm-Dyck",NA
"2073","","5177906","Opuntia grandis","Opuntia grandis Pfeiff.",NA
"2084","","5186939","Consolea spinosissima","Consolea spinosissima (P.Miller) Lemaire, 1862",NA
"2211","2784783","1275944","Opuntia laevis","Opuntia laevis",NA
"2219","","1339207","Florida","Florida Crotolaria witches'-broom phytoplasma",NA
"2226","3490253","60189","Beaucarnea","Beaucarnea",NA
"2227","3474959","5186907","Brasiliopuntia","Brasiliopuntia",NA
"2235","","62582","Castilla","Castilla Cerv.",NA
"2240","","52849","Echinocactus","Echinocactus Link & Otto",NA
"2242","2663286","21653270","Epiphyllum","Epiphyllum",NA
"2257","2646232","15504987","Mammillaria","Mammillaria",NA
"4857","9065991","5175572","Cephalocereus macrocephalus","Cephalocereus macrocephalus F.A.C. Weber ex K. Schum.",NA
"4860","2663284","72875","Acanthocereus","Acanthocereus",NA
"4861","3409041","5187318","Aporocactus","Aporocactus",NA
"4862","1841371","5109771","Arrojadoa","Arrojadoa",NA
"4864","176208","33506","Binghamia","Binghamia",NA
"4865","3474611","5187670","Borzicactus","Borzicactus",NA
"4866","1841372","5187785","Brachycereus","Brachycereus",NA
"4867","1841393","5187847","Browningia","Browningia",NA
"4868","2665524","61144","Carnegiea","Carnegiea",NA
"4872","1841396","5188125","Cleistocactus","Cleistocactus",NA
"4873","1841400","5188576","Corryocactus","Corryocactus",NA
"4874","3475218","5188717","Deamia","Deamia",NA
"4875","3474506","5188725","Dendrocereus","Dendrocereus",NA
"4876","","5189735","Erdisia","Erdisia Britton & J. N. Rose",NA
"4877","3474493","5190004","Escontria","Escontria",NA
"4878","1841387","5190008","Espostoa","Espostoa",NA
"4879","1841385","5190061","Eulychnia","Eulychnia",NA
"4880","1841384","5190105","Facheiroa","Facheiroa",NA
"4882","3410741","5188879","Heliocereus","Heliocereus",NA
"4884","1841351","5191517","Jasminocereus","Jasminocereus",NA
"4886","1841344","5191571","Leocereus","Leocereus",NA
"4887","3475102","61610","Lophocereus","Lophocereus",NA
"4888","","5192522","Machaerocereus","Machaerocereus Britton & J. N. Rose",NA
"4889","","5192779","Mediocactus","Mediocactus Britton & J. N. Rose",NA
"4890","3474505","5192981","Monvillea","Monvillea",NA
"4892","1841342","5193536","Neoraimondia","Neoraimondia",NA
"4893","3475138","5194086","Nyctocereus","Nyctocereus",NA
"4894","1841348","5194112","Oreocereus","Oreocereus",NA
"4896","","38331","Peniocereus","Peniocereus (Berger) Britt. & Rose",NA
"4897","","5195278","Rathbunia","Rathbunia Britton & J. N. Rose",NA
"4898","2665391","60790","Selenicereus","Selenicereus",NA
"4899","2677609","5196032","Stetsonia","Stetsonia",NA
"4900","3475216","5196061","Strophocactus","Strophocactus",NA
"4902","3474692","5196562","Trichocereus","Trichocereus",NA
"4903","1841357","5196805","Weberocereus","Weberocereus",NA
"4904","","5196977","Werckleocereus","Werckleocereus Britton & J. N. Rose",NA
"4906","3474802","5197030","Wilmattea","Wilmattea",NA
"4908","2773744","8718123","Acanthocereus pentagonus","Acanthocereus pentagonus",NA
"4909","","5176199","Acanthocereus subinermis","Acanthocereus subinermis Britton & J. N. Rose",NA
"4910","5767547","5187322","Aporocactus flagelliformis","Aporocactus flagelliformis",NA
"4911","","5187326","Aporocactus leptophis","Aporocactus leptophis (DC.) Britton & J. N. Rose",NA
"4912","5784557","5109798","Arrojadoa rhodantha","Arrojadoa rhodantha",NA
"4915","2670181","483624","Carnegiea gigantea","Carnegiea gigantea",NA
"4928","3474584","5181851","Cereus alacriportanus","Cereus alacriportanus",NA
"4929","2770006","8718299","Cereus peruvianus","Cereus peruvianus",NA
"4930","3474566","5182818","Cereus validus","Cereus validus",NA
"4931","3474615","5188142","Cleistocactus baumannii","Cleistocactus baumannii",NA
"4932","3474513","5188727","Dendrocereus nudiflorus","Dendrocereus nudiflorus",NA
"4933","3474495","5190005","Escontria chiotilla","Escontria chiotilla",NA
"4934","5775757","5190075","Eulychnia iquiquensis","Eulychnia iquiquensis",NA
"4935","2776073","11256169","Harrisia bonplandii","Harrisia bonplandii",NA
"4936","3474793","5176994","Harrisia eriophora","Harrisia eriophora",NA
"4938","2664654","596206","Harrisia fragrans","Harrisia fragrans",NA
"4939","3474786","5176999","Harrisia gracilis","Harrisia gracilis",NA
"4940","2664655","594686","Harrisia martinii","Harrisia martinii",NA
"4941","2646285","588461","Harrisia portoricensis","Harrisia portoricensis",NA
"4942","3474788","5177015","Harrisia tortuosa","Harrisia tortuosa",NA
"4944","5764927","5184949","Hylocereus lemairei","Hylocereus lemairei",NA
"4945","5780485","5184953","Hylocereus monacanthus","Hylocereus monacanthus",NA
"4946","5767658","5184955","Hylocereus ocamponis","Hylocereus ocamponis",NA
"4947","3474808","5184963","Hylocereus stenopterus","Hylocereus stenopterus",NA
"4948","2646284","588923","Hylocereus trigonus","Hylocereus trigonus",NA
"4949","2667547","487275","Hylocereus undatus","Hylocereus undatus",NA
"4952","1841740","5184977","Leptocereus arboreus","Leptocereus arboreus Britton & Rose, 1912",NA
"4953","","5184978","Leptocereus assurgens","Leptocereus assurgens (C.Wright & Grisebach) Britton & Rose, 1909",NA
"4955","","5192995","Monvillea cavendishii","Monvillea cavendishii (Monv.) Britton & J. N. Rose",NA
"4956","3474915","5193056","Myrtillocactus geometrizans","Myrtillocactus geometrizans",NA
"4957","5766307","5193064","Myrtillocactus schenckii","Myrtillocactus schenckii",NA
"4958","","5194091","Nyctocereus guatemalensis","Nyctocereus guatemalensis Britton & J. N. Rose",NA
"4959","","5194097","Nyctocereus serpentinus","Nyctocereus serpentinus (Lag. & Rodr.) Britton & J. N. Rose",NA
"4960","5889341","5185046","Pachycereus chrysomallus","Pachycereus chrysomallus (Lem.) Britton & Rose",NA
"4962","3474502","5195287","Rathbunia alamosensis","Rathbunia alamosensis",NA
"4964","2669285","484883","Selenicereus coniflorus","Selenicereus coniflorus",NA
"4966","2669286","484884","Selenicereus grandiflorus","Selenicereus grandiflorus",NA
"4967","2669287","484885","Selenicereus pteranthus","Selenicereus pteranthus",NA
"4968","2669288","484886","Selenicereus spinulosus","Selenicereus spinulosus",NA
"4970","5787394","5182085","Stetsonia coryne","Stetsonia coryne",NA
"4971","5780488","5196806","Weberocereus biolleyi","Weberocereus biolleyi",NA
"4972","3475250","5196815","Weberocereus panamensis","Weberocereus panamensis",NA
"4973","3475249","5196819","Weberocereus tunilla","Weberocereus tunilla",NA
"4977","3474533","5187852","Browningia candelaris","Browningia candelaris",NA
"4986","","5175536","Cephalocereus colombianus","Cephalocereus colombianus J. N. Rose",NA
"4987","","5175541","Cephalocereus cometes","Cephalocereus cometes (Scheidw.) Britton & J. N. Rose",NA
"4992","","8718376","Cephalocereus keyensis","Cephalocereus keyensis Britton & J. N. Rose",NA
"4997","2663282","597178","Cephalocereus moritzianus","Cephalocereus moritzianus",NA
"4998","611728","486210","Cephalocereus nobilis","Cephalocereus nobilis (Haw.) Britt. & Rose",NA
"5002","","5175597","Cephalocereus polylophus","Cephalocereus polylophus (DC.) Britton & J. N. Rose",NA
"5010","1671983","5175613","Cephalocereus senilis","Cephalocereus senilis",NA
"5016","3474571","5181846","Cereus aethiops","Cereus aethiops",NA
"5018","3474575","5182112","Cereus dayamii","Cereus dayamii",NA
"5020","2666055","488406","Cereus hexagonus","Cereus hexagonus",NA
"5021","3474583","5182313","Cereus jamacaru","Cereus jamacaru",NA
"5024","3474593","5182636","Cereus repandus","Cereus repandus",NA
"5025","3474567","5182729","Cereus stenogonus","Cereus stenogonus",NA
"5028","3474632","5188585","Corryocactus brachypetalus","Corryocactus brachypetalus",NA
"5029","3474633","5188587","Corryocactus brevistylus","Corryocactus brevistylus",NA
"5031","3474749","5190023","Espostoa lanata","Espostoa lanata",NA
"5032","","61771","Leptocereus","Leptocereus (Berger) Britt. & Rose",NA
"5035","3474825","5184990","Leptocereus leonii","Leptocereus leonii",NA
"5036","3474823","5184982","Leptocereus maxonii","Leptocereus maxonii",NA
"5038","","5193001","Monvillea diffusa","Monvillea diffusa Britton & J. N. Rose",NA
"5040","9110403","5182719","Monvillea spegazzinii","Monvillea spegazzinii",NA
"5042","5766430","5185058","Pachycereus marginatus","Pachycereus marginatus",NA
"5043","1672783","5185064","Pachycereus pecten-aboriginum","Pachycereus pecten-aboriginum",NA
"5044","5766433","5185066","Pachycereus pringlei","Pachycereus pringlei",NA
"5049","3474511","5176193","Acanthocereus horridus","Acanthocereus horridus",NA
"5052","469663","596152","Bergeroeactus emoryi","Bergerocactus emoryi (Engelm.) Engelm.",NA
"5053","","5187734","Borzicactus morleyanus","Borzicactus morleyanus Britton & J. N. Rose",NA
"5063","3474755","5190072","Eulyehnia castanea","Eulychnia castanea",NA
"5065","3474787","5176989","Harrisia adscendens","Harrisia adscendens",NA
"5067","","5176991","Harrisia brookii","Harrisia brookii Britton, 1908",NA
"5071","","5177002","Harrisia guelichii","Harrisia guelichii (Speg.) Britton & J. N. Rose",NA
"5072","3474797","5177006","Harrisia nashii","Harrisia nashii",NA
"5073","2676348","479319","Harrisia pomanensis","Harrisia pomanensis",NA
"5075","2664656","594934","Harrisia simpsonii","Harrisia simpsonii",NA
"5076","","5177013","Harrisia taylori","Harrisia taylori Britton, 1908",NA
"5083","","5186853","Lemaireocereus godingianus","Lemaireocereus godingianus Britton & J. N. Rose",NA
"5088","602030","590190","Lemaireocereus hystrix","Lemaireocereus hystrix (Haw.) Salm-Dyck",NA
"5093","616710","491487","Lemaireocereus thurberi","Lemaireocereus thurberi (Engelm.) Britt. & Rose",NA
"5094","","5186879","Lemaireocereus treleasei","Lemaireocereus treleasei Rose",NA
"5096","3474810","5191572","Leocereus bahiensis","Leocereus bahiensis",NA
"5098","2667789","487137","Leptocereus quadricostatus","Leptocereus quadricostatus",NA
"5099","1841741","5184987","Leptocereus sylvestris","Leptocereus sylvestris Britton & Rose, 1920",NA
"5105","2668483","486587","Peniocereus greggii","Peniocereus greggii",NA
"5107","3474727","5189252","Trichocereus candicans","Trichocereus candicans",NA
"5112","","5196656","Trichocereus pachanoi","Trichocereus pachanoi Britton & J. N. Rose",NA
"5113","3474731","5189203","Trichocereus pasacana","Trichocereus pasacana",NA
"5114","3474725","5196660","Trichocereus peruvianus","Trichocereus peruvianus",NA
"5117","","5196708","Trichocereus terscheckii","Trichocereus terscheckii (Parm. ex Pfeiff.) Britton & J. N. Rose",NA
"5119","","11255166","Wilcoxia poselgeri","Wilcoxia poselgeri (Lem.) Britton & J. N. Rose",NA
"5120","","5187201","Wilcoxia viperina","Wilcoxia viperina (F.A.C. Weber) Britton & J. N. Rose",NA
"5121","","5187321","Aporocactus conzattii","Aporocactus conzattii Britton & J. N. Rose",NA
"5122","5767549","5188903","Aporocactus flagriformis","Aporocactus flagriformis",NA
"5123","","5187327","Aporocactus martianus","Aporocactus martianus (Zucc.) Britton & J. N. Rose",NA
"5124","3474526","5109794","Arrojadoa penicillata","Arrojadoa penicillata",NA
"5128","","5187689","Borzicactus decumbens","Borzicactus decumbens (Vaupel) Britton & J. N. Rose",NA
"5132","","5188720","Deamia testudo","Deamia testudo (Karw. ex Zucc.) Britton & J. N. Rose",NA
"5135","5780440","5184942","Hylocereus calcaratus","Hylocereus calcaratus",NA
"5140","2783249","486260","Lophocereus schottii","Lophocereus schottii",NA
"5142","","5192786","Mediocactus megalanthus","Mediocactus megalanthus (K. Schum. ex Vaupel) Britton & J. N. Rose",NA
"5143","","5193052","Myrtillocactus eichlamii","Myrtillocactus eichlamii Britton & Rose, 1920",NA
"5148","","5193546","Neoraimondia macrostibas","Neoraimondia macrostibas (K. Schum.) Britton & J. N. Rose",NA
"5149","3475098","5194117","Oreocereus celsianus","Oreocereus celsianus",NA
"5155","3475221","5185287","Selenicereus hamatus","Selenicereus hamatus",NA
"5156","","5185289","Selenicereus inermis","Selenicereus inermis (Otto) Britton & J. N. Rose",NA
"5160","","5185313","Selenicereus vagans","Selenicereus vagans Britton et Rose (1920)",NA
"5161","","5185316","Selenicereus wercklei","Selenicereus wercklei (F.A.C. Weber) Britton & J. N. Rose",NA
"5162","","5196064","Strophocactus wittii","Strophocactus wittii (K. Schum.) Britton & J. N. Rose",NA
"5219","1841354","13313754","Gymnocalycium","Gymnocalycium",NA
"5228","2664320","72814","Bergerocactus","Bergerocactus",NA
"5260","5784765","5182256","Cereus hankeanus","Cereus hankeanus",NA
"5264","1841390","2918119","Echinopsis","Echinopsis",NA
"5269","3474732","5194791","Phyllocactus","Phyllocactus",NA
"5270","","5186591","Pilocereus","Pilocereus Lem.",NA
"5271","","5187121","Piptanthocereus","Piptanthocereus (A. Berger) Riccob.",NA
"5284","2676196","591116","Cereus hildmannianus","Cereus hildmannianus",NA
"5286","5784774","5182341","Cereus lamprospermus","Cereus lamprospermus",NA
"5288","1841484","5182400","Cereus margaritensis","Cereus margaritensis J. R. Johnst.",NA
"5291","9515326","5182509","Cereus pachyrhizus","Cereus pachyrhizus",NA
"5293","3474580","5182179","Cereus pernambucensis","Cereus pernambucensis",NA
"5328","5770004","5182194","Cereus forbesii","Cereus forbesii",NA
"5365","4298344","2760653","Pison","Pison",NA
"5404","","23529814","Cereus peruvianus monstrosus","Cereus peruvianus var. monstrosus DC.",NA
"5406","9019952","5182570","Cereus pitajaya","Cereus pitajaya (Jacq.) DC.",NA
"5425","","5585049","Cereus varia bilis","Cerasus varia (Ehrh.) Borkh.",NA
"5488","5784854","5182796","Cereus trigonodendron","Cereus trigonodendron",NA
"5502","9054911","5182213","Cereus geometrizans","Cereus geometrizans Mart. ex Pfeiff.",NA
"5516","2990636","10926401","Colla","Colla",NA
"5551","","11255975","Cereus striatus","Cereus striatus Brandegee",NA
"5552","","5186803","Eriocereus","Eriocereus (A. Berger) Riccob.",NA
"5564","5784771","5182303","Cereus insularis","Cereus insularis",NA
"5572","9031815","5181860","Cereus amazonicus","Cereus amazonicus K. Schum.",NA
"5591","112522","6265672","Cephalophora","Cephalophora",NA
"5634","","5175561","Cephalocereus hoppenstedtii","Cephalocereus hoppenstedtii (F.A.C. Weber) K. Schum.",NA
"5645","9065871","5186687","Pilocereus hoppenstedtii","Pilocereus hoppenstedtii F.A.C. Weber",NA
"5658","","20885858","Bahia","Bahia Grande group",NA
"5672","","5182139","Cereus dybowskii","Cereus dybowskii Gosselin",NA
"5692","5829446","5182583","Cereus polylophus","Cereus polylophus DC.",NA
"5742","611726","1264660","Cefihalocereus deeringii","Cephalocereus deeringii Small",NA
"5751","2646295","588873","Cereus robinii","Cereus robinii",NA
"5752","619926","1263700","Pilocereus robinii","Pilocereus robinii Lem.",NA
"5773","","5186767","Pilocereus scoparius","Pilocereus scoparius Poselg.",NA
"5851","","5175551","Cephalocereus gaumeri","Cephalocereus gaumeri Britton & J. N. Rose",NA
"5867","9065423","5186634","Pilocereus chrysacanthus","Pilocereus chrysacanthus F.A.C. Weber ex Schum.",NA
"5919","9065550","5182074","Cereus cometes","Cereus cometes Scheidw.",NA
"5928","","5186705","Pilocereus leucocephalus","Pilocereus leucocephalus Poselger",NA
"5931","3474542","5175587","Cephalocereus palmeri","Cephalocereus palmeri",NA
"5944","","5175511","Cephalocereus alensis","Cephalocereus alensis (F.A.C. Weber) Britton & J. N. Rose",NA
"5948","5783830","5185099","Pilocercus alensis","Pilosocereus alensis",NA
"5951","","5175599","Cephalocereus purpusii","Cephalocereus purpusii Britton & J. N. Rose",NA
"5969","4491256","13012","Corcovado","Corcovado",NA
"5992","5917622","5182089","Cereus crenatus","Cereus crenatus Lindl.",NA
"6021","","5182343","Cereus lanatus","Cereus lanatus (Kunth) DC.",NA
"6027","","5186681","Pilocereus haagei","Pilocereus haagei Poselger ex Rumpler",NA
"6036","5141716","8988483","Huancabamba","Huancabamba",NA
"6042","","5181985","Cereus candelaris","Cereus candelaris Meyen",NA
"6057","9506408","5182031","Ccreus chiotilla","Cereus chiotilla F.A.C. Weber",NA
"6097","1841488","5182592","Cereus pringlei","Cereus pringlei S. Watson",NA
"6100","3474631","5188603","Corryocactus melanotrichus","Corryocactus melanotrichus",NA
"6102","","5181979","Cereus calvus","Cereus calvus Engelm. ex J.M. Coult.",NA
"6104","","5182781","Cereus titan","Cereus titan Engelm. ex J.M. Coult.",NA
"6112","3475107","5185051","Pachycereus gaumeri","Pachycereus gaumeri",NA
"6113","3475108","5185053","Pachycereus grandis","Pachycereus grandis",NA
"6119","","62574","Stenocereus","Stenocereus (A. Berger) Riccobono, 1909",NA
"6123","","5182532","Cereus pecten-aboriginum","Cereus pecten-aboriginum Engelm. ex S. Watson",NA
"6126","","5185063","Pachycereus orcuttii","Pachycereus orcuttii (Brandegee) Britton & Rose",NA
"6130","4397262","114704","Colima","Colima",NA
"6141","","5186635","Pilocereus chrysomallus","Pilocereus chrysomallus Lem.",NA
"6154","5917722","5182403","Cereus marginatus","Cereus marginatus DC.",NA
"6168","","5186756","Pilocereus ruficeps","Pilocereus ruficeps F.A.C. Weber",NA
"6171","5767568","5175540","Cephalocereus columna-trajani","Cephalocereus columna-trajani",NA
"6174","","5182071","Cereus columna-trajani","Cereus columna-trajani Karw. ex Pfeiff.",NA
"6176","9512535","5182364","Cereus lepidanthus","Cereus lepidanthus Eichlam",NA
"6181","3475106","5185057","Pachycereus lepidanthus","Pachycereus lepidanthus",NA
"6200","1841743","5184984","Leptocereus prostratus","Leptocereus prostratus Britton & Rose, 1920",NA
"6202","","5184988","Leptocereus weingartianus","Leptocereus weingartianus (M.Hartmann ex Dams) Britton & Rose, 1920",NA
"6212","2473930","92525","Guira","Guira",NA
"6217","2758194","105540","Sumidero","Sumidero",NA
"6235","2994364","8895426","Aconcagua","Aconcagua",NA
"6246","3474756","5190062","Eulychnia acida","Eulychnia acida",NA
"6247","5785483","5190067","Eulychnia breviflora","Eulychnia breviflora",NA
"6302","","5182272","Cereus hollianus","Cereus hollianus F.A.C. Weber",NA
"6331","9075350","5183797","Echinocactus pruinosus","Echinocactus pruinosus Otto ex Pfeiff.",NA
"6339","","5182439","Cereus mixtecensis","Cereus mixtecensis J.A. Purpus",NA
"6354","","5186861","Lemaireocereus longispinus","Lemaireocereus longispinus Britton & Rose",NA
"6360","","27939","Bauhinia","Bauhinia L.",NA
"6361","","5181881","Cereus aragonii","Cereus aragonii F.A.C. Weber",NA
"6363","5919797","5182728","Cereus stellatus","Cereus stellatus Pfeiff.",NA
"6365","","33620","Furcraea","Furcraea Vent.",NA
"6366","","38452","Ipomoea","Ipomoea L.",NA
"6367","1842035","5187379","Iyemaireocereus godingianus","Lemaireocereus godingianus Britton & Rose, 1920",NA
"6373","2648055","38402","Passiflora","Passiflora",NA
"6374","5767893","5184523","Stenocereus stellatus","Stenocereus stellatus",NA
"6377","","38359","Zanthoxylum","Zanthoxylum L.",NA
"6444","9518651","5182646","Cereus rigidispinus","Cereus rigidispinus Monv. ex Lem.",NA
"6515","","5182832","Cereus viperinus","Cereus viperinus F.A.C. Weber",NA
"6517","2666800","486521","Echinocereus poselgeri","Echinocereus poselgeri",NA
"6522","624082","486589","Wilcoxia striata","Wilcoxia striata (Brandeg.) Britt. & Rose",NA
"6536","602037","1282962","Cereus greggii","Cereus greggii Engelm.",NA
"6550","9508678","5182160","Cereus eruca","Cereus eruca Brandegee",NA
"6555","","5192523","Machaerocereus eruca","Machaerocereus eruca (Brandegee) Britton & J. N. Rose",NA
"6556","","5192524","Machaerocereus gummosus","Machaerocereus gummosus (Engelm.) Britton & J. N. Rose",NA
